work_id,mp_id,state,district,ia_id,category,scale,unit,latitude,longitude,recommended_date,recommended_amount,sanction_date,sanctioned_amount,expected_duration_days,status,completion_date,work_description
W00801,MP018,Bihar,Gaya,IA049,Public Toilet Complex,2.81,unit,23.32389,72.87266,2024-02-26,1299768.57,2024-04-17,1297654.54,120,Completed,2024-08-18,Public Toilet Complex at Gaya constituency site 24
W00802,MP029,Bihar,Patna,IA023,School Building Renovation,1.39,unit,21.79808,75.50302,2023-10-16,1527513.6,2023-10-26,1541691.88,200,Completed,2024-03-18,School Building Renovation at Patna constituency site 25
W00803,MP033,Uttar Pradesh,Meerut,IA040,School Building Renovation,1.25,unit,28.0229,83.0438,2023-04-15,1763390.22,2023-05-27,1800886.61,200,Completed,2023-10-07,School Building Renovation at Meerut constituency site 26
W00804,MP027,Uttar Pradesh,Sitapur,IA017,Street Lighting (per 50 units),2.69,batch,26.7364,78.89487,2024-09-19,1711772.27,2024-10-14,1728718.57,90,Completed,2025-01-20,Street Lighting (per 50 units) at Sitapur constituency site 27
W00805,MP018,Bihar,Gaya,IA036,Street Lighting (per 50 units),3.67,batch,23.207,73.08979,2023-05-12,2390918.89,2023-06-08,2334371.89,90,Completed,2023-09-15,Street Lighting (per 50 units) at Gaya constituency site 28
W00806,MP035,West Bengal,Malda,IA043,Street Lighting (per 50 units),1.41,batch,17.23817,82.81703,2025-04-29,680202.82,2025-06-08,721911.98,90,Completed,2025-08-31,Street Lighting (per 50 units) at Malda constituency site 29
W00807,MP002,West Bengal,Howrah,IA009,Road Construction (per km),2.78,km,21.99771,72.59582,2023-10-28,5770968.82,2023-11-07,5710349.97,270,Completed,2024-12-19,Road Construction (per km) at Howrah constituency site 30
W00808,MP022,Uttar Pradesh,Meerut,IA018,School Building Renovation,1.55,unit,27.85501,83.04649,2024-01-28,2079771.98,2024-03-12,2172609.75,200,Completed,2024-10-08,School Building Renovation at Meerut constituency site 31
W00809,MP007,Maharashtra,Nagpur,IA034,Drinking Water Facility,1.26,unit,24.56651,85.03104,2023-07-08,1094265.69,2023-08-22,1093040.44,150,Completed,2024-01-06,Drinking Water Facility at Nagpur constituency site 32
W00810,MP006,Bihar,Muzaffarpur,IA032,Drinking Water Facility,2.46,unit,27.56157,82.06436,2024-09-21,2214872.97,2024-11-03,2241731.52,150,Completed,2025-04-01,Drinking Water Facility at Muzaffarpur constituency site 33
W00811,MP040,Bihar,Gaya,IA042,Road Construction (per km),2.2,km,23.33004,72.97165,2024-11-02,5136318.7,2024-12-29,5222016.67,270,Completed,2025-10-14,Road Construction (per km) at Gaya constituency site 34
W00812,MP036,Maharashtra,Nashik,IA048,Road Construction (per km),1.27,km,17.02868,79.28982,2025-10-25,2842498.13,2025-12-02,2868414.72,270,In Progress,,Road Construction (per km) at Nashik constituency site 35
W00813,MP019,Maharashtra,Nashik,IA027,School Building Renovation,1.79,unit,16.8527,79.10602,2024-06-27,2710271.42,2024-07-23,2858525.6,200,Completed,2025-01-23,School Building Renovation at Nashik constituency site 36
W00814,MP023,Tamil Nadu,Coimbatore,IA015,Health Sub-Centre Upgrade,1.0,unit,29.70585,86.30942,2025-10-04,1775695.08,2025-11-02,1749412.01,210,Completed,2026-06-11,Health Sub-Centre Upgrade at Coimbatore constituency site 37
W00815,MP040,Bihar,Gaya,IA011,Street Lighting (per 50 units),3.26,batch,23.42871,72.9423,2023-06-12,1729054.84,2023-06-30,1673809.24,90,Completed,2023-08-17,Street Lighting (per 50 units) at Gaya constituency site 38
W00816,MP008,West Bengal,Howrah,IA020,Drinking Water Facility,2.45,unit,22.09645,72.81651,2023-12-14,2647790.63,2024-01-23,2671494.42,150,Completed,2024-08-06,Drinking Water Facility at Howrah constituency site 39
W00817,MP017,Uttar Pradesh,Gorakhpur,IA052,Health Sub-Centre Upgrade,1.0,unit,16.38535,87.5133,2024-12-03,1455434.41,2025-01-11,1458854.13,210,Completed,2025-07-30,Health Sub-Centre Upgrade at Gorakhpur constituency site 40
W00818,MP022,Uttar Pradesh,Meerut,IA047,Community Hall,1.0,unit,27.97591,83.30556,2023-04-28,3668734.28,2023-06-16,3607536.94,240,In Progress,,Community Hall at Meerut constituency site 41
W00819,MP019,Maharashtra,Pune,IA003,Drinking Water Facility,2.73,unit,20.52726,86.79822,2023-11-21,2308592.28,2024-01-08,2282915.05,150,Completed,2024-06-01,Drinking Water Facility at Pune constituency site 42
W00820,MP029,Bihar,Muzaffarpur,IA032,Road Construction (per km),4.81,km,27.43119,81.98366,2025-05-29,8462978.83,2025-07-14,8183302.23,270,Completed,2026-01-20,Road Construction (per km) at Muzaffarpur constituency site 43
W00821,MP021,West Bengal,Howrah,IA045,Health Sub-Centre Upgrade,1.0,unit,21.89202,72.59511,2025-03-10,1456243.32,2025-04-17,1427752.21,210,Completed,2025-12-17,Health Sub-Centre Upgrade at Howrah constituency site 44
W00822,MP038,Tamil Nadu,Coimbatore,IA015,Health Sub-Centre Upgrade,1.0,unit,29.45112,86.31914,2023-10-10,1487909.74,2023-12-07,1510198.02,210,Completed,2024-06-10,Health Sub-Centre Upgrade at Coimbatore constituency site 45
W00823,MP014,Maharashtra,Nashik,IA048,Drainage / Sewage Line (per km),0.98,km,16.95049,79.07647,2024-12-04,1168558.7,2024-12-24,1173439.65,180,Completed,2025-07-22,Drainage / Sewage Line (per km) at Nashik constituency site 46
W00824,MP025,Bihar,Patna,IA023,School Building Renovation,1.65,unit,21.7334,75.4926,2024-06-15,2123688.58,2024-07-03,2117670.84,200,In Progress,,School Building Renovation at Patna constituency site 47
W00825,MP036,Maharashtra,Nashik,IA048,Health Sub-Centre Upgrade,1.0,unit,16.7791,79.20611,2023-10-06,1889520.53,2023-10-29,1882799.65,210,Completed,2024-06-28,Health Sub-Centre Upgrade at Nashik constituency site 48
W00826,MP039,Bihar,Gaya,IA025,Health Sub-Centre Upgrade,1.0,unit,23.28688,72.90703,2023-06-28,1733604.31,2023-08-12,1732238.08,210,Completed,2024-02-08,Health Sub-Centre Upgrade at Gaya constituency site 49
W00827,MP008,West Bengal,Howrah,IA056,Public Toilet Complex,1.38,unit,22.13509,72.62258,2023-10-09,608999.28,2023-10-27,623823.82,120,Completed,2024-02-14,Public Toilet Complex at Howrah constituency site 50
W00828,MP003,Bihar,Patna,IA023,School Building Renovation,1.37,unit,21.63059,75.56498,2024-01-18,1645817.28,2024-02-28,1616086.81,200,Completed,2024-10-13,School Building Renovation at Patna constituency site 51
W00829,MP021,West Bengal,Howrah,IA045,Public Toilet Complex,1.82,unit,21.99174,72.77552,2024-01-28,934720.94,2024-02-07,913974.22,120,Completed,2024-07-18,Public Toilet Complex at Howrah constituency site 52
W00830,MP034,Uttar Pradesh,Gorakhpur,IA060,Public Toilet Complex,1.56,unit,16.55025,87.52535,2025-01-28,674715.76,2025-03-05,688931.4,120,Completed,2025-07-12,Public Toilet Complex at Gorakhpur constituency site 53
W00831,MP039,Bihar,Gaya,IA036,Drainage / Sewage Line (per km),0.62,km,23.18479,73.08809,2024-01-15,897269.92,2024-03-03,890513.78,180,Completed,2024-08-04,Drainage / Sewage Line (per km) at Gaya constituency site 54
W00832,MP034,Uttar Pradesh,Gorakhpur,IA046,Road Construction (per km),1.98,km,16.46465,87.65516,2024-09-30,3007332.84,2024-11-12,2814351.87,270,Completed,2025-08-06,Road Construction (per km) at Gorakhpur constituency site 55
W00833,MP018,Bihar,Gaya,IA049,Community Hall,1.0,unit,23.26461,73.14498,2025-03-10,3206569.44,2025-04-07,3160404.23,240,In Progress,,Community Hall at Gaya constituency site 56
W00834,MP018,Bihar,Gaya,IA011,Drainage / Sewage Line (per km),0.45,km,23.44446,73.08616,2025-09-23,736344.57,2025-11-10,745949.18,180,Completed,2026-05-08,Drainage / Sewage Line (per km) at Gaya constituency site 57
W00835,MP038,Tamil Nadu,Coimbatore,IA055,Health Sub-Centre Upgrade,1.0,unit,29.42007,86.25587,2026-03-04,1277550.64,2026-04-20,1301235.31,210,In Progress,,Health Sub-Centre Upgrade at Coimbatore constituency site 58
W00836,MP025,Bihar,Patna,IA023,Public Toilet Complex,1.73,unit,21.64043,75.77769,2023-09-02,748266.93,2023-10-23,785088.01,120,In Progress,,Public Toilet Complex at Patna constituency site 59
W00837,MP012,Uttar Pradesh,Varanasi,IA057,Road Construction (per km),0.63,km,26.43144,84.6358,2024-09-17,1156602.19,2024-11-05,1198632.83,270,Completed,2025-07-09,Road Construction (per km) at Varanasi constituency site 60
W00838,MP039,Bihar,Gaya,IA049,Road Construction (per km),1.85,km,23.28638,73.08443,2025-11-30,3782871.98,2024-08-01,3697825.93,270,In Progress,,Road Construction (per km) at Gaya constituency site 61
W00839,MP037,Bihar,Patna,IA023,Health Sub-Centre Upgrade,1.0,unit,21.74929,75.49277,2025-12-20,1937705.74,2026-01-09,1932565.1,210,Completed,2026-05-20,Health Sub-Centre Upgrade at Patna constituency site 62
W00840,MP036,Maharashtra,Pune,IA003,School Building Renovation,1.89,unit,20.5802,86.78635,2023-07-11,2475240.7,2023-08-04,2490401.64,200,Completed,2024-03-25,School Building Renovation at Pune constituency site 63
W00841,MP004,Bihar,Muzaffarpur,IA032,Community Hall,1.0,unit,27.3871,82.25428,2023-04-05,3014009.16,2023-04-18,3026066.89,240,Completed,2024-01-14,Community Hall at Muzaffarpur constituency site 64
W00842,MP028,Tamil Nadu,Coimbatore,IA024,Health Sub-Centre Upgrade,1.0,unit,29.42048,86.39035,2025-08-09,1811734.19,2024-05-14,1679805.07,210,In Progress,,Health Sub-Centre Upgrade at Coimbatore constituency site 65
W00843,MP003,Bihar,Patna,IA023,School Building Renovation,1.2,unit,21.70387,75.58992,2024-01-21,1195189.14,2024-02-17,1228984.96,200,Completed,2024-11-19,School Building Renovation at Patna constituency site 66
W00844,MP011,Bihar,Muzaffarpur,IA032,Street Lighting (per 50 units),3.22,batch,27.27365,82.05728,2024-04-18,1926331.09,2024-06-07,1977974.11,90,Completed,2024-10-07,Street Lighting (per 50 units) at Muzaffarpur constituency site 67
W00845,MP005,Tamil Nadu,Salem,IA006,Road Construction (per km),0.61,km,26.65315,75.16285,2024-11-20,961849.34,2024-12-13,922906.08,270,Completed,2025-09-04,Road Construction (per km) at Salem constituency site 68
W00846,MP022,Uttar Pradesh,Meerut,IA040,Public Toilet Complex,1.92,unit,27.82326,83.16396,2025-01-16,847402.91,2025-02-04,892105.5,120,Completed,2025-06-25,Public Toilet Complex at Meerut constituency site 69
W00847,MP004,Bihar,Muzaffarpur,IA032,Street Lighting (per 50 units),1.6,batch,27.55978,82.06604,2024-03-08,1062533.13,2024-04-27,1059013.32,90,Completed,2024-06-21,Street Lighting (per 50 units) at Muzaffarpur constituency site 70
W00848,MP006,Bihar,Muzaffarpur,IA032,School Building Renovation,1.16,unit,27.44726,82.24461,2026-03-26,1558923.69,2026-05-05,1535561.12,200,In Progress,,School Building Renovation at Muzaffarpur constituency site 71
W00849,MP005,Tamil Nadu,Coimbatore,IA015,School Building Renovation,1.26,unit,29.43859,86.36016,2026-02-13,1615452.1,2026-03-14,1605011.75,200,In Progress,,School Building Renovation at Coimbatore constituency site 72
W00850,MP021,West Bengal,Howrah,IA058,Health Sub-Centre Upgrade,1.0,unit,21.98143,72.83409,2025-09-04,1732545.31,2025-10-15,1707454.38,210,Completed,2026-02-27,Health Sub-Centre Upgrade at Howrah constituency site 73
W00851,MP016,West Bengal,Howrah,IA020,Drainage / Sewage Line (per km),0.94,km,21.95447,72.65594,2025-05-26,1056878.42,2025-06-07,1099663.61,180,In Progress,,Drainage / Sewage Line (per km) at Howrah constituency site 74
W00852,MP025,Bihar,Gaya,IA036,Street Lighting (per 50 units),1.32,batch,23.42855,73.07469,2024-08-18,757020.47,2024-09-07,783190.75,90,Completed,2024-11-05,Street Lighting (per 50 units) at Gaya constituency site 75
W00853,MP033,Uttar Pradesh,Meerut,IA018,School Building Renovation,1.12,unit,27.73643,83.05595,2025-05-30,1246350.52,2025-06-24,1239616.52,200,In Progress,,School Building Renovation at Meerut constituency site 76
W00854,MP011,Bihar,Muzaffarpur,IA032,Road Construction (per km),3.98,km,27.38478,82.25175,2024-09-24,6910313.03,2024-10-26,6676131.9,270,In Progress,,Road Construction (per km) at Muzaffarpur constituency site 77
W00855,MP015,West Bengal,Malda,IA028,Public Toilet Complex,2.51,unit,17.32035,82.85635,2025-01-25,1157611.88,2025-03-06,3325466.17,120,Completed,2025-04-30,Public Toilet Complex at Malda constituency site 78
W00856,MP031,Uttar Pradesh,Gorakhpur,IA053,Health Sub-Centre Upgrade,1.0,unit,16.36838,87.46876,2024-08-26,1169522.81,2024-09-13,1131031.53,210,Completed,2025-06-24,Health Sub-Centre Upgrade at Gorakhpur constituency site 79
W00857,MP025,Bihar,Patna,IA023,Drinking Water Facility,2.49,unit,21.53396,75.48771,2023-12-25,2627503.24,2024-02-11,2635643.85,150,In Progress,,Drinking Water Facility at Patna constituency site 80
W00858,MP038,Tamil Nadu,Madurai,IA031,Public Toilet Complex,1.32,unit,26.23601,77.77013,2025-11-22,413400.83,2025-12-18,432684.27,120,Completed,2026-05-31,Public Toilet Complex at Madurai constituency site 81
W00859,MP015,West Bengal,Malda,IA030,Drinking Water Facility,1.13,unit,17.19909,82.87034,2024-06-01,946971.1,2024-07-20,952235.08,150,Completed,2025-01-29,Drinking Water Facility at Malda constituency site 82
W00860,MP028,Tamil Nadu,Salem,IA006,Road Construction (per km),2.72,km,26.66705,75.07354,2024-02-18,4925298.94,2024-04-16,5136295.76,270,Completed,2025-05-10,Road Construction (per km) at Salem constituency site 83
W00861,MP024,Maharashtra,Nagpur,IA016,Community Hall,1.0,unit,24.778,85.13179,2024-03-17,3735784.83,2024-07-22,3606499.4,240,In Progress,,Community Hall at Nagpur constituency site 84
W00862,MP034,Uttar Pradesh,Gorakhpur,IA053,Street Lighting (per 50 units),3.55,batch,16.51857,87.73224,2025-05-12,2046865.1,2025-05-30,2075575.44,90,Completed,2025-10-11,Street Lighting (per 50 units) at Gorakhpur constituency site 85
W00863,MP025,Bihar,Muzaffarpur,IA032,Road Construction (per km),3.2,km,27.35855,82.23436,2025-02-09,6056176.77,2024-09-17,5935336.39,270,In Progress,,Road Construction (per km) at Muzaffarpur constituency site 86
W00864,MP029,Bihar,Patna,IA023,Road Construction (per km),2.7,km,21.62255,75.50966,2023-10-12,5146938.0,2023-11-21,5057940.97,270,In Progress,,Road Construction (per km) at Patna constituency site 87
W00865,MP018,Bihar,Gaya,IA011,Road Construction (per km),1.22,km,23.36449,72.89955,2023-06-30,2121396.35,2023-08-17,2096309.66,270,Completed,2024-04-03,Road Construction (per km) at Gaya constituency site 88
W00866,MP025,Bihar,Patna,IA023,Community Hall,1.0,unit,21.60397,75.67853,2024-11-18,3951992.94,2025-01-09,3886894.51,240,Completed,2025-11-09,Community Hall at Patna constituency site 89
W00867,MP015,West Bengal,Malda,IA051,Drinking Water Facility,1.34,unit,17.19295,83.00091,2024-07-04,1095999.51,2024-08-27,1068789.71,150,Completed,2025-01-30,Drinking Water Facility at Malda constituency site 90
W00868,MP014,Maharashtra,Pune,IA003,Drainage / Sewage Line (per km),1.73,km,20.59235,86.86536,2024-08-27,2333879.88,2024-10-23,2272751.17,180,Completed,2025-05-09,Drainage / Sewage Line (per km) at Pune constituency site 91
W00869,MP020,Tamil Nadu,Coimbatore,IA024,School Building Renovation,1.83,unit,29.50411,86.15605,2025-03-20,2025455.51,2025-05-09,1962878.89,200,Completed,2025-11-23,School Building Renovation at Coimbatore constituency site 92
W00870,MP029,Bihar,Patna,IA023,Community Hall,1.0,unit,21.50802,75.71881,2024-02-27,3307623.68,2024-04-18,3206286.0,240,Completed,2024-12-07,Community Hall at Patna constituency site 93
W00871,MP032,Tamil Nadu,Coimbatore,IA055,Street Lighting (per 50 units),1.93,batch,29.4943,86.27399,2023-06-10,908959.37,2023-07-22,938496.45,90,Completed,2023-10-21,Street Lighting (per 50 units) at Coimbatore constituency site 94
W00872,MP012,Uttar Pradesh,Varanasi,IA057,Road Construction (per km),3.66,km,26.53365,84.45225,2024-01-13,6922160.46,2024-03-09,6963864.14,270,In Progress,,Road Construction (per km) at Varanasi constituency site 95
W00873,MP038,Tamil Nadu,Coimbatore,IA024,Public Toilet Complex,3.0,unit,29.54985,86.26556,2023-11-24,1302525.71,2023-12-11,1320853.64,120,In Progress,,Public Toilet Complex at Coimbatore constituency site 96
W00874,MP029,Bihar,Patna,IA023,School Building Renovation,1.89,unit,21.69005,75.73925,2023-12-24,2129850.34,2024-01-14,2144780.4,200,Completed,2024-07-13,School Building Renovation at Patna constituency site 0
W00875,MP029,Bihar,Patna,IA023,Street Lighting (per 50 units),2.7,batch,21.70063,75.68446,2023-04-13,1925246.44,2023-06-01,1873852.66,90,Completed,2023-08-23,Street Lighting (per 50 units) at Patna constituency site 1
W00876,MP016,West Bengal,Howrah,IA037,Street Lighting (per 50 units),2.47,batch,21.9577,72.62492,2024-05-27,1483770.5,2024-07-11,1470542.97,90,Completed,2024-09-15,Street Lighting (per 50 units) at Howrah constituency site 2
W00877,MP026,Maharashtra,Nagpur,IA001,Street Lighting (per 50 units),3.93,batch,24.56898,85.19549,2024-10-29,2225945.81,2024-12-01,2163005.24,90,Completed,2025-02-19,Street Lighting (per 50 units) at Nagpur constituency site 3
W00878,MP001,West Bengal,Malda,IA041,School Building Renovation,1.83,unit,17.39588,82.94547,2025-05-22,1823899.35,2025-06-11,1746022.92,200,Completed,2025-12-07,School Building Renovation at Malda constituency site 4
W00879,MP004,Bihar,Muzaffarpur,IA032,Health Sub-Centre Upgrade,1.0,unit,27.47776,82.04138,2023-10-12,1452030.82,2023-11-17,1416427.96,210,Completed,2024-07-06,Health Sub-Centre Upgrade at Muzaffarpur constituency site 5
W00880,MP034,Uttar Pradesh,Gorakhpur,IA054,School Building Renovation,1.94,unit,16.42249,87.50125,2024-04-15,2329793.56,2024-05-25,2379870.04,200,Completed,2024-11-03,School Building Renovation at Gorakhpur constituency site 6
W00881,MP011,Bihar,Gaya,IA011,School Building Renovation,1.03,unit,23.23948,72.93149,2025-11-16,1201510.68,2025-12-05,1248272.41,200,Completed,2026-05-25,School Building Renovation at Gaya constituency site 7
W00882,MP003,Bihar,Patna,IA023,Community Hall,1.0,unit,21.7937,75.64997,2025-08-13,3473422.01,2025-08-27,3305467.3,240,Completed,2026-04-26,Community Hall at Patna constituency site 8
W00883,MP009,Bihar,Muzaffarpur,IA032,Health Sub-Centre Upgrade,1.0,unit,27.45743,82.1099,2024-04-26,1588688.75,2024-06-05,1586841.63,210,In Progress,,Health Sub-Centre Upgrade at Muzaffarpur constituency site 9
W00884,MP013,Uttar Pradesh,Gorakhpur,IA004,School Building Renovation,1.88,unit,16.28576,87.4924,2026-01-31,1994850.65,2026-03-15,1984550.67,200,In Progress,,School Building Renovation at Gorakhpur constituency site 10
W00885,MP008,West Bengal,Howrah,IA056,Community Hall,1.0,unit,22.02192,72.60675,2023-11-24,3481586.09,2023-12-14,3561422.93,240,Completed,2024-05-01,Community Hall at Howrah constituency site 11
W00886,MP018,Bihar,Gaya,IA011,Community Hall,1.0,unit,23.43417,72.97928,2024-07-21,3940571.29,2024-08-23,4008506.88,240,Completed,2025-05-13,Community Hall at Gaya constituency site 12
W00887,MP008,West Bengal,Howrah,IA009,Drainage / Sewage Line (per km),0.39,km,21.87565,72.79566,2026-02-13,535930.36,2026-02-27,514949.51,180,Completed,2026-08-15,Drainage / Sewage Line (per km) at Howrah constituency site 13
W00888,MP032,Tamil Nadu,Coimbatore,IA024,School Building Renovation,1.49,unit,29.48125,86.35214,2026-02-17,1924420.09,2026-04-09,1970454.05,200,In Progress,,School Building Renovation at Coimbatore constituency site 14
W00889,MP008,West Bengal,Malda,IA019,Drinking Water Facility,2.05,unit,17.37387,82.93632,2024-07-28,1432691.88,2024-08-08,1409085.92,150,In Progress,,Drinking Water Facility at Malda constituency site 15
